4588;SYBS123000050;4;Converting to T-Kom;11.05.2023  17:05:23;3
4589;SYBS123000027;4;Converting to T-Kom;11.05.2023  17:05:23;3
4590;SYBS123000048;4;Converting to T-Kom;11.05.2023  17:05:23;3
4591;SYBS123000049;4;Converting to T-Kom;11.05.2023  17:05:23;3
4592;SYBS123000029;4;Converting to T-Kom;11.05.2023  17:05:23;3
4593;SYBS123000015;4;Converting to T-Kom;11.05.2023  17:05:23;3
4594;SYBS123000028;4;Converting to T-Kom;11.05.2023  17:05:23;3
4595;SYBS123000046;4;Converting to T-Kom;11.05.2023  17:05:23;3
4596;SYBS123000013;4;Converting to T-Kom;11.05.2023  17:05:23;3
4597;SYBS123000047;4;Converting to T-Kom;11.05.2023  17:05:23;3
4598;TM0H213000036;5;Отгузка D-Lint ( для ростелеком);11.05.2023  18:05:47;4
4599;TM45103000324;5;Отгузка D-Lint ( для ростелеком);11.05.2023  18:05:47;4
4600;RZYF211000157;5;Отгузка D-Lint ( для ростелеком);11.05.2023  18:05:47;4
4601;SG1710C000274;5;Отгузка D-Lint ( для ростелеком);11.05.2023  18:05:47;4
4602;SYDV109000179;5;Отгузка D-Lint ( для ростелеком);11.05.2023  18:05:47;4
4603;11;1;Принято на склад;12.05.2023  15:03:40;4
4605;11;5;Откгузка в Ромашка;12.05.2023  15:16:16;4
4606;11;2;Взято в работу;12.05.2023  15:39:20;4
4607;TM48221001744;2;Взято в работу;15.05.2023  12:33:12;3
4608;TM48221001792;2;Взято в работу;15.05.2023  12:33:12;3
4609;TM48221001781;2;Взято в работу;15.05.2023  12:33:12;3
4610;TM48221001782;2;Взято в работу;15.05.2023  12:33:12;3
4611;TM48221001791;2;Взято в работу;15.05.2023  12:33:12;3
4612;TM0C126001045;2;Взято в работу;15.05.2023  12:58:38;4
4613;TM1012B000261;2;Взято в работу;15.05.2023  13:04:30;4
4614;SY2Y11C000823;2;Взято в работу;15.05.2023  13:04:30;4
4615;TM1012B000104;2;Взято в работу;15.05.2023  13:04:30;4
4616;TM0C126001047;2;Взято в работу;15.05.2023  13:04:30;4
4617;TM0C126001045;2;Взято в работу;15.05.2023  13:04:30;4
4618;TM0C126001021;2;Взято в работу;15.05.2023  13:04:30;4
4619;TM0C126001046;2;Взято в работу;15.05.2023  13:04:30;4
4620;TM0B126001252;2;Взято в работу;15.05.2023  13:53:35;4
4621;TM0B121000376;2;Взято в работу;15.05.2023  13:53:35;4
4626;RZYG21A000048;5;Откгузка в МЕРЛИОН;15.05.2023  17:34:17;4
4627;RZYG21A000046;5;Откгузка в МЕРЛИОН;15.05.2023  17:34:17;4
4628;SY8G221000004;5;Откгузка в МЕРЛИОН;15.05.2023  17:34:17;4
4629;SY8G221000002;5;Откгузка в МЕРЛИОН;15.05.2023  17:34:17;4
4630;TM48221001781;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4631;TM48221001792;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4632;TM48221001744;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4633;SY2Y11C000823;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4634;TM0B121000376;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4635;TM0B126001252;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4636;TM0C126001021;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4637;TM0C126001046;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4638;TM0C126001047;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4639;TM0C126001045;4;Преобразованно в Т-Ком;16.05.2023  14:12:50;3
4640;TM48221001782;4;Преобразованно в Т-Ком;16.05.2023  17:26:52;3
4641;TM48221001791;4;Преобразованно в Т-Ком;16.05.2023  17:26:52;3
4642;TM72121000173;2;Взято в работу;17.05.2023  10:15:14;4
4643;TM72121000174;2;Взято в работу;17.05.2023  10:15:14;4
4644;TM72121000184;2;Взято в работу;17.05.2023  10:15:14;4
4645;TM72121000185;2;Взято в работу;17.05.2023  10:15:14;4
4646;TM72121000186;2;Взято в работу;17.05.2023  10:15:14;4
4647;TM72121000190;2;Взято в работу;17.05.2023  10:15:14;4
4648;TM72121000191;2;Взято в работу;17.05.2023  10:15:14;4
4649;TM72121000192;2;Взято в работу;17.05.2023  10:15:14;4
4650;TM72121000196;2;Взято в работу;17.05.2023  10:15:14;4
4651;TM72121000197;2;Взято в работу;17.05.2023  10:15:14;4
4652;TM72121000198;2;Взято в работу;17.05.2023  10:15:14;4
4653;TM72121000172;2;Взято в работу;17.05.2023  10:15:14;4
4654;TM72121000201;2;Взято в работу;17.05.2023  10:15:14;4
4655;TM72121000839;2;Взято в работу;17.05.2023  10:15:14;4
4656;TM72121000840;2;Взято в работу;17.05.2023  10:15:14;4
4657;TM72121000841;2;Взято в работу;17.05.2023  10:15:14;4
4658;TM72121000842;2;Взято в работу;17.05.2023  10:15:14;4
4659;TM72121000843;2;Взято в работу;17.05.2023  10:15:14;4
4660;TM72121000200;2;Взято в работу;17.05.2023  10:15:14;4
4661;TM72131000338;2;Взято в работу;17.05.2023  10:15:14;4
4662;TM72131000316;2;Взято в работу;17.05.2023  10:15:14;4
4663;TM72131000317;2;Взято в работу;17.05.2023  10:15:14;4
4664;TM72131000318;2;Взято в работу;17.05.2023  10:15:14;4
4665;TM72131000322;2;Взято в работу;17.05.2023  10:15:14;4
4666;TM72131000323;2;Взято в работу;17.05.2023  10:15:14;4
4667;TM72131000324;2;Взято в работу;17.05.2023  10:15:14;4
4668;TM72121000838;2;Взято в работу;17.05.2023  10:15:14;4
4669;SY36228000350;1;Принято на склад;17.05.2023  10:44:30;4
4670;SY36228000351;1;Принято на склад;17.05.2023  10:44:30;4
4671;SY36228000352;1;Принято на склад;17.05.2023  10:44:30;4
4672;SY36228000317;1;Принято на склад;17.05.2023  10:44:30;4
4673;SY36228000318;1;Принято на склад;17.05.2023  10:44:30;4
4674;SY36228000319;1;Принято на склад;17.05.2023  10:44:30;4
4675;SY36228000332;1;Принято на склад;17.05.2023  10:44:30;4
4676;SY36228000333;1;Принято на склад;17.05.2023  10:44:30;4
4677;SY36228000334;1;Принято на склад;17.05.2023  10:44:30;4
4678;SY36228000140;1;Принято на склад;17.05.2023  10:44:30;4
4679;SY36228000141;1;Принято на склад;17.05.2023  10:44:30;4
4680;SY36228000142;1;Принято на склад;17.05.2023  10:44:30;4
4681;SY36228000308;1;Принято на склад;17.05.2023  10:44:30;4
4682;SY36228000310;1;Принято на склад;17.05.2023  10:44:30;4
4683;SY8H232000029;1;Принято на склад;17.05.2023  10:53:46;4
4684;SYBU131000463;1;Принято на склад;17.05.2023  11:06:53;4
4685;SYBU131000464;1;Принято на склад;17.05.2023  11:06:53;4
4686;T80B124003120;1;Принято на склад;17.05.2023  11:15:36;4
4687;T80B124003167;1;Принято на склад;17.05.2023  11:15:36;4
4688;T80B124003166;1;Принято на склад;17.05.2023  11:15:36;4
4689;T80B124003960;1;Принято на склад;17.05.2023  11:15:36;4
4690;T80B124003957;1;Принято на склад;17.05.2023  11:15:36;4
4691;T80B124003522;1;Принято на склад;17.05.2023  11:15:36;4
4692;SY36228000183;1;Принято на склад;17.05.2023  12:32:59;4
4693;SY36228000184;1;Принято на склад;17.05.2023  12:32:59;4
4697;SYBU131000464;2;Взято в работу;17.05.2023  16:39:07;4
4698;SYBU131000463;2;Взято в работу;17.05.2023  16:39:07;4
4699;TM72121000172;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4700;TM72121000173;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4701;TM72121000174;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4702;TM72121000184;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4703;TM72121000185;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4704;TM72121000186;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4705;TM72121000190;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4706;TM72121000191;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4707;TM72121000192;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4708;TM72121000196;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4709;TM72121000197;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4710;TM72121000198;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4711;TM72121000200;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4712;TM72121000201;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4713;TM72121000838;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4714;TM72121000839;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4715;TM72121000840;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4716;TM72121000841;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4717;TM72121000842;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4718;TM72121000843;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4719;TM72131000316;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4720;TM72131000317;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4721;TM72131000318;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4722;TM72131000322;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4723;TM72131000324;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4724;TM72131000338;4;Преобразованно в Т-Ком;18.05.2023  11:35:27;4
4725;TM76124000004;2;Взято в работу;18.05.2023  11:40:54;4
4726;TM7611C000190;2;Взято в работу;18.05.2023  11:40:54;4
4727;TM76125000032;2;Взято в работу;18.05.2023  11:40:54;4
4728;TM76122000069;2;Взято в работу;18.05.2023  11:40:54;4
4729;TM7611C000189;2;Взято в работу;18.05.2023  11:40:54;4
4730;TM76125000013;2;Взято в работу;18.05.2023  11:40:54;4
4731;TM76125000014;2;Взято в работу;18.05.2023  11:40:54;4
4732;TM76125000017;2;Взято в работу;18.05.2023  11:40:54;4
4733;TM76125000022;2;Взято в работу;18.05.2023  11:40:54;4
4734;TM76125000024;2;Взято в работу;18.05.2023  11:40:54;4
4735;TM76125000031;2;Взято в работу;18.05.2023  11:40:54;4
4736;TM76122000067;2;Взято в работу;18.05.2023  11:40:54;4
4737;SY8G221000090;2;Взято в работу;19.05.2023  13:46:03;4
4738;SY8G221000091;2;Взято в работу;19.05.2023  13:46:03;4
4739;SY8G221000094;2;Взято в работу;19.05.2023  13:46:03;4
4740;SY8G221000097;2;Взято в работу;19.05.2023  13:46:03;4
4741;SY8G221000098;2;Взято в работу;19.05.2023  13:46:03;4
4742;SY8G221000099;2;Взято в работу;19.05.2023  13:46:03;4
4743;SY8G221000100;2;Взято в работу;19.05.2023  13:46:03;4
4744;SY8G225000001;2;Взято в работу;19.05.2023  13:46:03;4
4745;SY8G225000002;2;Взято в работу;19.05.2023  13:46:03;4
4746;SY8G225000007;2;Взято в работу;19.05.2023  13:46:03;4
4747;SY8G225000008;2;Взято в работу;19.05.2023  13:46:03;4
4748;SY8G225000009;2;Взято в работу;19.05.2023  13:46:03;4
4749;SY8G225000011;2;Взято в работу;19.05.2023  13:46:03;4
4750;SY8G225000012;2;Взято в работу;19.05.2023  13:46:03;4
4751;SY8G225000013;2;Взято в работу;19.05.2023  13:46:03;4
4752;SY8G225000014;2;Взято в работу;19.05.2023  13:46:03;4
4753;SY8G225000015;2;Взято в работу;19.05.2023  13:46:03;4
4754;SY8G225000016;2;Взято в работу;19.05.2023  13:46:03;4
4755;SY8G225000017;2;Взято в работу;19.05.2023  13:46:03;4
4756;SY8G225000018;2;Взято в работу;19.05.2023  13:46:03;4
4757;SY8G225000019;2;Взято в работу;19.05.2023  13:46:03;4
4758;SY8G225000020;2;Взято в работу;19.05.2023  13:46:03;4
4759;SY8G225000029;2;Взято в работу;19.05.2023  13:46:03;4
4760;1;1;Принято на склад;19.05.2023  15:42:45;4
4761;1;2;Выдано в работу;19.05.2023  15:43:52;4
4762;1;4;Преобразованно в Т-Ком;19.05.2023  15:59:05;4
4763;1;4;Преобразованно в Т-Ком;19.05.2023  15:59:11;4
4764;1;5;Откгузка в Mars;19.05.2023  16:00:16;4
4765;RZXH123000115;2;Взято в работу;22.05.2023  17:07:49;4
4766;RZXH123000119;2;Взято в работу;22.05.2023  17:07:49;4
4767;RZXH123000135;2;Взято в работу;22.05.2023  17:07:49;4
4768;RZXH123000137;2;Взято в работу;22.05.2023  17:07:49;4
4769;RZXH123000138;2;Взято в работу;22.05.2023  17:07:49;4
4770;RZXH124000078;2;Взято в работу;22.05.2023  17:07:49;4
4771;RZXH124000081;2;Взято в работу;22.05.2023  17:07:49;4
4772;RZXH124000084;2;Взято в работу;22.05.2023  17:07:49;4
4773;RZXH124000085;2;Взято в работу;22.05.2023  17:07:49;4
4774;RZXH124000087;2;Взято в работу;22.05.2023  17:07:49;4
4775;RZXH124000088;2;Взято в работу;22.05.2023  17:07:49;4
4776;RZXH124000089;2;Взято в работу;22.05.2023  17:07:49;4
4777;RZXH124000090;2;Взято в работу;22.05.2023  17:07:49;4
4778;RZXH124000091;2;Взято в работу;22.05.2023  17:07:49;4
4779;RZXH124000092;2;Взято в работу;22.05.2023  17:07:49;4
4780;RZXH124000093;2;Взято в работу;22.05.2023  17:07:49;4
4781;RZXH124000094;2;Взято в работу;22.05.2023  17:07:49;4
4782;RZXH124000095;2;Взято в работу;22.05.2023  17:07:49;4
4783;RZXH124000096;2;Взято в работу;22.05.2023  17:07:49;4
4784;RZXH124000097;2;Взято в работу;22.05.2023  17:07:49;4
4785;RZXH124000098;2;Взято в работу;22.05.2023  17:07:49;4
4786;RZXH124000099;2;Взято в работу;22.05.2023  17:07:49;4
4787;RZXH124000100;2;Взято в работу;22.05.2023  17:07:49;4
4788;RZXH124000101;2;Взято в работу;22.05.2023  17:07:49;4
4789;RZXH124000102;2;Взято в работу;22.05.2023  17:07:49;4
4790;RZXH124000103;2;Взято в работу;22.05.2023  17:07:49;4
4791;RZXH124000104;2;Взято в работу;22.05.2023  17:07:49;4
4792;RZXH124000105;2;Взято в работу;22.05.2023  17:07:49;4
4793;RZXH124000106;2;Взято в работу;22.05.2023  17:07:49;4
4794;RZXH124000108;2;Взято в работу;22.05.2023  17:07:49;4
4795;RZXH124000111;2;Взято в работу;22.05.2023  17:07:49;4
4796;RZXH124000114;2;Взято в работу;22.05.2023  17:07:49;4
4797;RZXH124000118;2;Взято в работу;22.05.2023  17:07:49;4
4798;RZXH124000119;2;Взято в работу;22.05.2023  17:07:49;4
4799;H2FJ21A000003;1;Принято на склад;22.05.2023  17:10:08;4
4800;H2FJ21C000015;1;Принято на склад;22.05.2023  17:10:08;4
4801;H2FJ21C000013;1;Принято на склад;22.05.2023  17:10:08;4
4802;H2FJ21C000014;1;Принято на склад;22.05.2023  17:10:08;4
4803;H2FJ21C000012;1;Принято на склад;22.05.2023  17:10:08;4
4804;H2FJ21C000011;1;Принято на склад;22.05.2023  17:10:08;4
4805;H2FJ229000065;1;Принято на склад;22.05.2023  17:10:08;4
4806;H2FJ229000064;1;Принято на склад;22.05.2023  17:10:08;4
4807;H2FJ229000063;1;Принято на склад;22.05.2023  17:10:08;4
4808;H2FJ229000061;1;Принято на склад;22.05.2023  17:10:08;4
4809;H2FJ229000062;1;Принято на склад;22.05.2023  17:10:08;4
4810;H2FJ229000001;1;Принято на склад;22.05.2023  17:10:08;4
4811;H2FJ229000004;1;Принято на склад;22.05.2023  17:10:08;4
4812;H2FJ229000005;1;Принято на склад;22.05.2023  17:10:08;4
4813;H2FJ229000003;1;Принято на склад;22.05.2023  17:10:08;4
4814;H2FJ229000002;1;Принято на склад;22.05.2023  17:10:08;4
4815;H2FJ229000009;1;Принято на склад;22.05.2023  17:10:08;4
4816;H2FJ229000010;1;Принято на склад;22.05.2023  17:10:08;4
4817;H2FJ229000008;1;Принято на склад;22.05.2023  17:10:08;4
4818;H2FJ229000007;1;Принято на склад;22.05.2023  17:10:08;4
4819;H2FJ229000006;1;Принято на склад;22.05.2023  17:10:08;4
4820;H2FJ229000073;1;Принято на склад;22.05.2023  17:10:08;4
4821;H2FJ229000074;1;Принято на склад;22.05.2023  17:10:08;4
4822;H2FJ229000072;1;Принято на склад;22.05.2023  17:10:08;4
4823;H2FJ229000071;1;Принято на склад;22.05.2023  17:10:08;4
4824;H2FJ229000075;1;Принято на склад;22.05.2023  17:10:08;4
4825;H2FJ21C000016;1;Принято на склад;22.05.2023  17:10:08;4
4826;H2FJ21C000017;1;Принято на склад;22.05.2023  17:10:08;4
4827;H2FJ21C000018;1;Принято на склад;22.05.2023  17:10:08;4
4828;H2FJ21C000019;1;Принято на склад;22.05.2023  17:10:08;4
4829;H2FJ21C000020;1;Принято на склад;22.05.2023  17:10:08;4
4830;H2FJ21C000021;1;Принято на склад;22.05.2023  17:10:08;4
4831;H2FJ219000027;1;Принято на склад;22.05.2023  17:10:08;4
4832;H2FJ229000076;1;Принято на склад;22.05.2023  17:10:08;4
4833;H2FJ21C000023;1;Принято на склад;22.05.2023  17:10:08;4
4834;H2FJ21C000022;1;Принято на склад;22.05.2023  17:10:08;4
4835;H2FJ219000013;1;Принято на склад;22.05.2023  17:10:08;4
4836;H2FJ219000012;1;Принято на склад;22.05.2023  17:10:08;4
4837;H2FJ219000011;1;Принято на склад;22.05.2023  17:10:08;4
4838;H2FJ219000014;1;Принято на склад;22.05.2023  17:10:08;4
4839;H2FJ219000015;1;Принято на склад;22.05.2023  17:10:08;4
4840;H2FJ229000036;1;Принято на склад;22.05.2023  17:10:08;4
4841;H2FJ229000032;1;Принято на склад;22.05.2023  17:10:08;4
4842;H2FJ229000038;1;Принято на склад;22.05.2023  17:10:08;4
4843;H2FJ229000039;1;Принято на склад;22.05.2023  17:10:08;4
4844;H2FJ229000040;1;Принято на склад;22.05.2023  17:10:08;4
4845;H2FJ229000046;1;Принято на склад;22.05.2023  17:10:08;4
4846;H2FJ229000047;1;Принято на склад;22.05.2023  17:10:08;4
4847;H2FJ229000048;1;Принято на склад;22.05.2023  17:10:08;4
4848;H2FJ229000049;1;Принято на склад;22.05.2023  17:10:08;4
4849;H2FJ229000050;1;Принято на склад;22.05.2023  17:10:08;4
4850;H2FJ229000056;1;Принято на склад;22.05.2023  17:10:08;4
4851;H2FJ229000057;1;Принято на склад;22.05.2023  17:10:08;4
4852;H2FJ229000058;1;Принято на склад;22.05.2023  17:10:08;4
4853;H2FJ229000059;1;Принято на склад;22.05.2023  17:10:08;4
4854;H2FJ229000060;1;Принято на склад;22.05.2023  17:10:08;4
4855;H2FJ229000081;1;Принято на склад;22.05.2023  17:10:08;4
4856;H2FJ229000083;1;Принято на склад;22.05.2023  17:10:08;4
4857;H2FJ229000082;1;Принято на склад;22.05.2023  17:10:08;4
4858;H2FJ229000084;1;Принято на склад;22.05.2023  17:10:08;4
4859;H2FJ229000085;1;Принято на склад;22.05.2023  17:10:08;4
4860;H2FJ229000012;1;Принято на склад;22.05.2023  17:10:08;4
4861;H2FJ229000011;1;Принято на склад;22.05.2023  17:10:08;4
4862;H2FJ229000013;1;Принято на склад;22.05.2023  17:10:08;4
4863;H2FJ229000014;1;Принято на склад;22.05.2023  17:10:08;4
4864;H2FJ229000015;1;Принято на склад;22.05.2023  17:10:08;4
4865;H2FJ229000029;1;Принято на склад;22.05.2023  17:10:08;4
4866;H2FJ229000030;1;Принято на склад;22.05.2023  17:10:08;4
4867;H2FJ229000026;1;Принято на склад;22.05.2023  17:10:08;4
4868;H2FJ229000028;1;Принято на склад;22.05.2023  17:10:08;4
4869;H2FJ229000027;1;Принято на склад;22.05.2023  17:10:08;4
4870;H2FJ229000022;1;Принято на склад;22.05.2023  17:10:08;4
