29;24;7;TM4A226000090;04BAD63CA890;1;10.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
30;24;7;TM4A226000109;04BAD63CA5C0;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
31;24;7;TM4A226000110;04BAD63CADD0;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
32;24;7;TM4A226000111;04BAD63CADA0;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
33;24;7;TM4A226000115;04BAD63CAEC0;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
34;24;7;TM4A226000116;04BAD63CAE90;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
35;24;7;TM4A226000117;04BAD63CAE60;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
36;24;7;TM4A226000080;04BAD63CA590;1;19.01.2023;1;false;;;;162;ТГК-121-24/4-2П/р;;;;
37;24;7;TM4A226000034;04BAD63C9F00;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
38;24;7;TM4A226000006;04BAD636B770;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
39;24;7;TM4A226000013;04BAD63C9AE0;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
40;24;7;TM4A226000014;04BAD63C9B10;1;19.01.2023;1;false;;;;162;ТГК-121-24/4-2П/р;;;;
41;24;7;TM4A226000015;04BAD63C9BA0;1;18.01.2023;1;false;;;;162;ТГК-121-24/4-2П/р;;;;
42;24;7;TM4A226000019;04BAD63C9C00;1;10.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
43;24;7;TM4A226000020;04BAD63C9B40;1;10.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
44;24;7;TM4A226000021;04BAD63C9C30;1;10.01.2023;10;true;18.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
45;24;7;TM4A226000025;04BAD63C9D20;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
46;24;7;TM4A226000026;04BAD63C9C60;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
47;24;7;TM4A226000056;04BAD63CA380;1;10.01.2023;10;true;18.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
48;24;7;TM4A226000028;04BAD63C9DE0;1;20.01.2023;1;false;;;;142;ТГК-121-24/4-2П/р;;;;
49;24;7;TM4A226000005;04BAD636B800;1;09.01.2023;10;true;18.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
50;24;7;TM4A226000035;04BAD63CA080;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
51;24;7;TM4A226000036;04BAD63C9ED0;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
52;24;7;TM4A226000046;04BAD63CA170;1;19.01.2023;1;false;;;;162;ТГК-121-24/4-2П/р;;;;
53;24;7;TM4A226000047;04BAD63CA230;1;18.01.2023;1;false;;;;162;ТГК-121-24/4-2П/р;;;;
54;24;7;TM4A226000048;04BAD63CA1A0;1;18.01.2023;1;false;;;;162;ТГК-121-24/4-2П/р;;;;
55;24;7;TM4A226000049;04BAD63CA7A0;1;10.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
56;24;7;TM4A226000050;04BAD63CA260;1;10.01.2023;10;true;18.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
57;24;7;TM4A226000051;04BAD63CA2C0;1;10.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
58;24;7;TM4A226000052;04BAD63CA350;1;09.01.2023;10;true;18.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
59;24;7;TM4A226000053;04BAD63CA770;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
60;24;7;TM4A226000027;04BAD63C9D80;1;09.01.2023;10;true;25.01.2023;;стр.123 Захаров №116;;ТГК-121-24/4-2П/р;;;;
61;29;8;S38H204000207;F0B4D2239260;1;15.02.2023;1;false;;;;211;ТГК-121-24/4д-М/р;;;B1A;
62;29;8;S38H204000209;F0B4D223A340;1;13.06.2023;1;false;;;;211;ТГК-121-24/4д-М/р;;;B1A;
63;29;8;S38H204000234;F0B4D223A520;1;15.02.2023;1;false;;;;211;ТГК-121-24/4д-М/р;;;B1A;
64;29;8;S38H204000236;F0B4D223A5E0;1;15.02.2023;1;false;;;;211;ТГК-121-24/4д-М/р;;;B1A;
65;29;8;S38H204000235;F0B4D223A6A0;1;15.02.2023;1;false;;;;211;ТГК-121-24/4д-М/р;;;B1A;
66;29;8;S38H204000208;F0B4D223A400;1;15.02.2023;1;false;;;;211;ТГК-121-24/4д-М/р;;;B1A;
67;31;9;TM4C108000782;340A33CFF200;1;01.01.2021;1;false;;;;172;ТГК-121-24/4д-О/р;;;;
68;16;10;TM0H322002715;A42A9510C580;1;31.01.2023;10;true;07.04.2023;АК софт;Нет информации;;ТГК-121-24/4-М;;;;
69;16;10;TM0H322002734;A42A9510CAF0;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
70;16;10;TM0H322002735;A42A9510CB50;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
71;16;10;TM0H322002746;A42A9510CD00;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
72;16;10;TM0H322002731;A42A9510CA90;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
73;16;10;TM0H322002747;A42A9510CD90;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
74;16;10;TM0H322002641;A42A95113CC0;1;31.01.2023;10;true;07.04.2023;АК софт;Нет информации;;ТГК-121-24/4-М;;;;
75;16;10;TM0H322002645;A42A95113C00;1;31.01.2023;10;true;07.04.2023;АК софт;Нет информации;;ТГК-121-24/4-М;;;;
76;16;10;TM0H322002733;A42A9510CA60;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
77;16;10;TM0H322002714;A42A9510C6D0;1;31.01.2023;10;true;15.03.2023;Мерлион;счет №14;;ТГК-121-24/4-М;;;;
78;16;10;TM0H213000040;A0A3F0AC27B0;1;01.01.2021;3;false;;;"25.07.2023 tabernikov: с наклейками /Т";0;ТГК-121-24/4-М;;;;
79;16;10;TM0H213000039;A0A3F0AC2720;1;01.01.2021;3;false;;;;1032;ТГК-121-24/4-М;;;;
80;16;10;TM0H213000036;A0A3F0AC2690;1;29.03.2023;3;false;11.05.2023;D-Link (для ростелеком);;1042;ТГК-121-24/4-М;29.05.2023;;;
81;16;10;TM0H322002783;A42A951074B0;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
82;16;10;TM0H322002781;A42A951074E0;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
83;16;10;TM0H322002750;A42A9510D210;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
84;16;10;TM0H322002749;A42A9510CEB0;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
85;16;10;TM0H322002748;A42A9510D060;1;05.12.2022;1;false;;;;121;ТГК-121-24/4-М;;;;
86;16;10;TM0H213000038;A0A3F0AC26F0;1;01.01.2021;3;false;;;В офисе у Феди;9;ТГК-121-24/4-М;;;;
87;16;10;TM0H213000037;A0A3F0AC2780;1;01.01.2021;1;false;;;"05.07.2023 DVlMukhin: Нет кронштейнов крапления в стойку";3;ТГК-121-24/4-М;05.07.2023;;;Из лампириса
88;16;10;S30Q2HA002001;78321B81E4D0;1;01.01.2021;1;false;;;"05.07.2023 DVlMukhin: Нет кронштейнов крапления в стойку";3;ТГК-121-24/4-М;05.07.2023;;;Из лампириса
89;17;11;TM14126000107;04BAD6413AD0;1;09.02.2023;1;false;;;;212;ТГК-121-24/4-М/CLI;;;;
90;17;11;TM14126000106;04BAD6413AA0;1;09.02.2023;1;false;;;;212;ТГК-121-24/4-М/CLI;;;;
91;20;12;TM48221001754;A42A950C2DB0;1;31.01.2023;10;true;27.04.2023;Курская АЭС;Нет информации;;ТГК-121-24/4-М/р;;;;
92;20;12;TM48221001775;A42A950C3050;1;31.01.2023;10;true;27.04.2023;Курская АЭС;Нет информации;;ТГК-121-24/4-М/р;;;;
93;20;12;TM48221001774;A42A950C3170;1;31.01.2023;10;true;27.04.2023;Курская АЭС;Нет информации;;ТГК-121-24/4-М/р;;;;
94;18;12;TM48221001773;A42A950C3410;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
95;18;12;TM48221001742;A42A950C1E80;1;02.03.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
96;18;12;TM48221001749;A42A950C2C90;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
97;18;12;TM48221001750;A42A950C2CF0;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
98;20;12;TM48221001748;A42A950C2EA0;1;31.01.2023;10;true;27.04.2023;Курская АЭС;Нет информации;;ТГК-121-24/4-М/р;;;;
99;18;12;TM48221001747;A42A950C2D80;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
100;20;12;TM48221001746;A42A950C2D20;1;31.01.2023;10;true;27.04.2023;Курская АЭС;Нет информации;;ТГК-121-24/4-М/р;;;;
101;18;12;TM48221001745;A42A950C2ED0;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
102;18;12;TM48221001771;A42A950C3140;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
103;18;12;TM48221001743;A42A950C2DE0;1;02.03.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
104;20;12;TM48221001772;A42A950C32C0;1;31.01.2023;10;true;27.04.2023;Курская АЭС;Нет информации;;ТГК-121-24/4-М/р;;;;
105;20;12;TM48221001741;A42A950C1EE0;1;31.01.2023;10;true;27.04.2023;Курская АЭС;Нет информации;;ТГК-121-24/4-М/р;;;;
106;18;12;TM48221001751;A42A950C2E70;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
107;18;12;TM48221001752;A42A950C2C00;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
108;18;12;TM48221001753;A42A950C2D50;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
109;18;12;TM48221001755;A42A950C2BD0;1;31.01.2023;1;false;;;;112;ТГК-121-24/4-М/р;;;B;
110;18;13;TM48221001804;A42A950C3440;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
111;18;13;TM48221001803;A42A950C3860;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
112;18;13;TM48218001223;0C0E7682C5B0;1;21.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
113;18;13;TM48218001225;0C0E7682C310;1;21.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
114;18;13;TM48221001805;A42A950C3500;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
115;18;13;TM48221001744;A42A950C2E10;1;16.05.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
116;18;13;TM48221001802;A42A950C37A0;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
117;18;13;TM48218001224;0C0E7682C400;1;21.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
118;18;13;TM48218001222;0C0E7682C430;1;21.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
119;18;13;TM48218001221;0C0E7682C490;1;21.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
120;18;13;TM48218001251;0C0E76829CD0;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;26.05.2023;;B;
121;18;13;TM48218001252;0C0E76829DF0;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;26.05.2023;;B;
122;18;13;TM48221001781;A42A950C33E0;1;16.05.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
123;18;13;TM48221001783;A42A950C3020;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
124;18;13;TM48221001784;A42A950C30B0;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
125;18;13;TM48221001785;A42A950C3350;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
126;18;13;TM48221001786;A42A950C2F30;1;13.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
127;18;13;TM48221001791;A42A950C36B0;1;16.05.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
128;18;13;TM48221001782;A42A950C2F00;1;16.05.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
129;18;13;TM48221001801;A42A950C2E40;1;05.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
130;18;13;TM48221001793;A42A950C3770;1;13.06.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
131;18;13;TM48221001792;A42A950C3740;1;16.05.2023;1;false;;;;61;ТГК-121-24/4-М/р рев. 2;;;B2A;
132;25;15;TM0I326001741;04BAD62F2E60;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
133;25;15;TM0I326001748;04BAD62F3250;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
134;25;15;TM0I326001747;04BAD62F2D10;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
135;25;15;TM0I326001746;04BAD62F2B00;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
136;25;15;TM0I326001745;04BAD62F2F80;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
137;25;15;TM0I326001744;04BAD62F2980;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
138;25;15;TM0I326001737;04BAD62F2B30;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
139;25;15;TM0I326001738;04BAD62F32B0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
140;25;15;TM0I326001742;04BAD62F27A0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
141;25;15;TM0I326001740;04BAD62F2C20;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
142;25;15;TM0I326001739;04BAD62F31C0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
143;25;15;TM0I326001749;04BAD62F2DD0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
144;25;15;TM0I326001760;04BAD62F2F20;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
145;25;15;TM0I326001743;04BAD62F2890;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
146;25;15;TM0I326001757;04BAD62F2F50;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
147;25;15;TM0I326001736;04BAD62F2A40;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
148;25;15;TM0I326001766;04BAD62F2170;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
149;25;15;TM0I326001765;04BAD62F3190;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
150;25;15;TM0I326001764;04BAD62F3130;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
151;25;15;TM0I326001763;04BAD62F30A0;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
152;25;15;TM0I326001762;04BAD62F3010;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
153;25;15;TM0I326001758;04BAD62F3160;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
154;25;15;TM0I326001759;04BAD62F3280;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
155;25;15;TM0I326001750;04BAD62F2B60;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
156;25;15;TM0I326001756;04BAD62F31F0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
157;25;15;TM0I326001755;04BAD62F3100;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
158;25;15;TM0I326001754;04BAD62F3070;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
159;25;15;TM0I326001753;04BAD62F2E30;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
160;25;15;TM0I326001752;04BAD62F2D40;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
161;25;15;TM0I326001751;04BAD62F3040;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
162;25;15;TM0I326001761;04BAD62F30D0;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
163;25;15;TM0I326001710;04BAD62F2860;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
164;25;15;TM0I326001717;04BAD62F28F0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
165;25;15;TM0I326001716;04BAD62F2800;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
166;25;15;TM0I326001715;04BAD62F2950;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
167;25;15;TM0I326001714;04BAD62F2CE0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
168;25;15;TM0I326001713;04BAD62F2D70;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
169;25;15;TM0I326001706;04BAD62F2BC0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
170;25;15;TM0I326001711;04BAD62F2AA0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
171;25;15;TM0I326001720;04BAD62F2920;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
172;25;15;TM0I326001709;04BAD62F2C50;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
173;25;15;TM0I326001708;04BAD62F2AD0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
174;25;15;TM0I326001707;04BAD62F27D0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
175;25;15;TM0I326001767;04BAD62F1CC0;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
176;25;15;TM0I326001705;04BAD62F3C40;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
177;25;15;TM0I326001936;04BAD62F8920;1;03.02.2023;1;false;;;;162;ТГК-121-24/4-П;;;1A;
178;25;15;TM0I326001712;04BAD62F2BF0;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
179;25;15;TM0I326001726;04BAD62F2CB0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
180;25;15;TM0I326001734;04BAD62F29E0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
181;25;15;TM0I326001733;04BAD62F28C0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
182;25;15;TM0I326001732;04BAD62F2770;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
183;25;15;TM0I326001731;04BAD62F2C80;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
184;25;15;TM0I326001730;04BAD62F2B90;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
185;25;15;TM0I326001729;04BAD62F2A70;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
186;25;15;TM0I326001718;04BAD62F2A10;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
187;25;15;TM0I326001727;04BAD62F2EC0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
188;25;15;TM0I326001719;04BAD62F2830;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
189;25;15;TM0I326001725;04BAD62F2EF0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
190;25;15;TM0I326001724;04BAD62F2E00;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
191;25;15;TM0I326001723;04BAD62F2DA0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
192;25;15;TM0I326001722;04BAD62F2E90;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
193;25;15;TM0I326001721;04BAD62F29B0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
194;25;15;TM0I326001735;04BAD62F2FE0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
195;25;15;TM0I326001728;04BAD62F2FB0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
196;25;15;TM0I326001792;04BAD62F20E0;1;03.02.2023;1;false;;;;162;ТГК-121-24/4-П;;;1A;
197;25;15;TM0I326001784;04BAD62F1F90;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
198;25;15;TM0I326001785;04BAD62F2050;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
199;25;15;TM0I326001786;04BAD62F2110;1;24.04.2023;35;true;27.07.2023;Мерлион;;;ТГК-121-24/4-П;;;1A;
200;25;15;TM0I326001787;04BAD62F1F60;1;24.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
201;25;15;TM0I326001788;04BAD62F2080;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
202;26;15;TM0I326001789;04BAD62F2140;1;03.02.2023;10;true;08.02.2023;;Стр. 124 Захаров;;ТГК-121-24/4-П;;;;
203;25;15;TM0I326001783;04BAD62F2440;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
204;25;15;TM0I326001791;04BAD62F2020;1;21.04.2023;1;false;;;;42;ТГК-121-24/4-П;;;1A;
205;26;15;TM0I326001937;04BAD62F6E80;1;03.02.2023;10;true;08.02.2023;;Стр. 124 Захаров;;ТГК-121-24/4-П;;;;
206;25;15;TM0I326001794;04BAD62F1F00;1;03.02.2023;1;false;;;;162;ТГК-121-24/4-П;;;1A;
207;26;15;TM0I326001938;04BAD62F7180;1;03.02.2023;10;true;08.02.2023;;Стр. 124 Захаров;;ТГК-121-24/4-П;;;;
208;25;15;TM0I326001943;04BAD62F19F0;1;03.02.2023;1;false;;;;162;ТГК-121-24/4-П;;;1A;
209;25;15;TM0I326001944;04BAD62F68E0;1;03.02.2023;1;false;;;;162;ТГК-121-24/4-П;;;1A;
210;26;15;TM0I326001768;04BAD62F1D80;1;03.02.2023;10;true;08.02.2023;;Стр. 124 Захаров;;ТГК-121-24/4-П;;;;
211;25;15;TM0I326001793;04BAD62F1FC0;1;03.02.2023;1;false;;;;162;ТГК-121-24/4-П;;;1A;
212;26;15;TM0I326001790;04BAD62F1F30;1;03.02.2023;10;true;08.02.2023;;Стр. 124 Захаров;;ТГК-121-24/4-П;;;;
213;25;15;TM0I326001776;04BAD62F1CF0;1;27.04.2023;1;false;;;;252;ТГК-121-24/4-П;;;1A;
